5.0711,6.3105,4.2444,7.154,7.6383,7.5787,7.3021,7.5362,7.0122,8.133,8.087,7.3736,7.4385,7.2047,7.2459,8.4728,7.1385,6.7376,6.7086,6.632,6.5247,7.5949,7.6914,7.4531,7.0149,7.7922,6.689,7.311,6.9814,7.5628,7.2831,7.0367,7.8561,7.5251,7.3204,7.1087,7.8886,7.234,7.0376,7.188,6.6124,7.5317,6.8595,6.8892,6.6766,7.5318,7.0945,6.051,6.5147,6.9964,7.1974,5.4705,5.9806,6.696,7.151,6.8305,6.7631,7.3048,6.8062,7.6941,7.2315,7.1205,6.7518,7.1652,7.1099,6.7701,7.5354,7.9036,7.792,7.6709,7.7166,8.005,7.4681,7.351,7.3996,7.7921,7.6801,7.6575,6.3011,6.7847,7.8573,7.4462,7.0258,7.7714,7.0025,7.7012,7.3865,7.6446,8.1972,8.0737,7.6947,7.5483,7.4181,8.0835,7.8694,6.8378
6.3321,7.9906,6.3279,7.1106,8.2987,8.2485,7.8456,8.2884,7.4463,8.7012,8.746,8.9871,7.7532,7.3499,7.9299,8.4959,8.4294,8.7504,8.36,8.8717,8.1038,8.4937,9.1897,8.9445,8.9036,7.9239,6.9464,8.2116,8.7119,8.0662,8.7607,7.8624,9.3162,9.386,9.2366,8.7427,9.7129,9.5721,9.5899,9.2368,9.7377,10.412,10.1093,10.0979,8.6342,9.8648,8.2206,7.8517,8.7801,9.8195,8.5671,5.9724,7.5203,8.1809,8.5817,7.7466,9.0228,9.0963,8.6473,9.7903,8.8321,8.7239,8.2067,8.2129,6.9126,9.6602,9.8668,9.9859,10.335,10.089,9.8706,10.0283,10.097,9.5974,10.239,9.9354,9.8966,9.8669,8.7896,9.8299,10.0589,9.3117,9.3539,9.6129,9.6239,10.0457,10.4326,9.6521,10.8172,11.0399,10.7362,10.6393,10.5913,10.8082,10.9095,10.3167
8.0227,11.384,10.282,9.6983,9.9325,11.2698,11.0647,10.5618,9.8637,11.0191,10.9652,11.6973,10.3303,9.9908,11.1036,12.6709,10.983,11.9989,11.2056,11.4845,10.1361,12.2085,10.7913,10.0894,11.2141,10.2281,8.8686,10.8848,9.9659,11.0437,9.8786,10.9042,10.2827,10.4247,9.04,9.6803,12.504,11.9354,9.1611,7.8222,8.9604,9.3466,12.8794,12.0422,12.8427,13.0414,11.4147,9.4778,12.2225,13.8488,12.0659,8.0303,9.3595,12.1498,11.8748,10.3177,9.498,11.8322,10.4752,10.9789,8.7964,8.263,8.3168,7.7629,7.3373,9.2879,11.8098,12.1826,11.4842,11.349,11.77,10.8808,12.6718,9.4917,11.07,10.9287,10.9439,11.633,10.1806,11.2607,10.3898,10.1244,10.045,10.1441,10.4877,10.8881,11.0173,11.0674,12.088,13.2504,14.9952,14.368,12.2358,12.3133,13.1217,11.9622
4.6844,5.4256,6.6599,6.0236,6.9458,7.0755,6.7627,6.7724,6.2205,7.3424,6.9716,7.0537,6.9109,6.6638,6.9347,6.9488,6.8846,7.0913,7.0034,6.8302,6.3659,6.9238,7.497,6.9049,6.7536,7.1262,6.0333,6.9402,5.7863,6.6413,6.6552,7.3972,6.9738,5.8404,7.5235,6.8375,7.7812,7.8237,7.6405,6.9759,7.3101,7.6463,7.733,7.7366,7.9434,7.6993,7.6282,6.6323,7.673,8.0283,7.9885,5.7251,6.5563,7.6143,7.6261,7.5468,7.7949,7.5768,7.6183,7.9099,7.705,7.6848,7.7008,7.9618,7.5461,7.5139,7.7208,7.3831,7.7787,8.0785,8.2079,8.131,8.4386,7.5034,7.6183,7.7638,7.1867,7.7507,7.4524,7.7689,7.6943,7.692,7.8912,7.857,7.9953,8.125,7.8945,7.0462,6.1566,6.3249,6.9312,5.04,5.4436,7.9299,7.9867,8.0903
10.9231,13.5349,8.7836,10.5116,15.1249,15.1958,13.4712,16.2077,15.0063,16.74,16.6454,17.0642,16.4859,16.6147,16.207,16.4464,16.0051,16.213,17.1009,16.322,15.5798,16.2579,17.3848,17.0738,16.2417,16.511,14.3039,15.9101,16.893,16.8567,18.4579,16.6538,17.6383,17.5575,17.3285,16.6586,17.5328,17.6622,17.7082,17.2099,17.3145,18.1212,17.9702,17.139,16.5299,17.8624,17.1662,13.2861,16.9122,17.5217,18.4957,13.4496,12.4212,15.4536,16.1765,16.1139,17.4917,15.1134,17.303,17.9871,17.1906,16.8668,17.3792,17.1258,17.5655,17.1875,16.7007,17.851,17.5721,17.3853,17.8294,18.0128,18.4339,17.5803,18.2357,18.8466,17.6099,17.6183,15.7767,17.6493,17.9671,18.5118,18.6571,18.1879,18.5136,19.4851,18.7674,15.761,18.5261,19.0613,18.5961,18.4764,19.2129,18.7871,18.2526,18.2007
9.9054,12.2884,8.9212,11.8005,13.095,12.9946,12.7371,12.6485,11.2785,12.5992,13.5311,13.2631,12.5238,12.2119,12.9474,13.2619,13.2977,13.165,13.7022,13.7772,13.6887,13.6179,13.2553,13.0416,13.0408,12.7543,12.2324,13.4784,13.2441,13.7833,12.9927,13.2734,13.3436,13.2968,13.2273,13.3795,13.8451,14.1203,13.967,14.5766,13.7229,14.5751,14.0176,14.7646,14.2312,14.4645,13.4794,14.537,13.6653,15.2421,13.0563,11.0378,12.0391,13.2615,14.3903,13.2787,13.9675,14.6045,13.1817,12.3543,12.8743,13.2277,12.7118,13.3026,12.8605,12.6737,13.2218,13.0588,13.1088,13.2219,13.0712,14.2646,13.5729,13.2176,13.5132,14.1703,13.6596,13.1191,12.2386,13.4863,13.8573,14.0628,14.0676,13.7879,13.6265,14.0596,13.6215,14.1375,14.0448,14.5047,15.3479,13.736,14.3233,14.984,14.4754,14.3626
4.9023,5.7117,4.4459,5.7865,5.9268,5.8416,6.0388,6.1719,5.5559,6.5307,6.4794,6.617,6.5933,6.5671,6.7747,7.9606,7.934,8.188,8.977,8.9832,9.0736,9.0277,9.2892,4.0003,3.8899,3.8899,3.8899,3.8899,3.8899,3.9198,9.569,8.8351,9.3094,9.1955,8.7755,8.2404,8.1377,8.3503,8.1128,8.2842,8.1662,8.0786,8.3574,8.0295,7.1316,7.8334,8.0179,7.116,3.4234,3.8899,3.8899,7.7854,6.9975,7.1568,6.6731,7.422,7.5551,7.6834,7.7255,7.736,7.8499,7.398,7.791,7.2008,8.2004,8.086,8.0272,8.131,8.0114,8.0472,8.1737,8.2641,8.3988,8.6849,6.6277,7.7734,7.7333,7.7647,7.7552,8.5927,8.7204,8.636,9.2215,8.9381,8.7229,8.6394,8.291,8.4381,8.1169,8.5018,8.398,8.1446,8.4009,7.9744,6.7674,6.9723
6.9112,9.0281,10.9986,10.8645,14.3293,13.6389,11.9097,12.328,11.7838,14.4328,14.3713,12.6607,13.8718,12.6662,12.8438,14.173,9.8247,14.4856,14.36,12.2662,11.2476,11.3346,11.6947,11.8849,12.2105,11.8662,11.8646,13.3645,13.653,13.3401,13.5522,13.4869,13.109,14.3058,10.8232,12.2229,14.0173,14.6719,11.343,14.6636,10.9265,10.3808,10.2903,10.4623,10.2535,10.4306,10.1522,10.2485,12.9948,15.1085,13.712,9.1516,11.5545,14.0999,12.4544,12.9787,14.2072,13.9352,11.3467,14.3424,13.7592,13.1207,13.5315,14.1437,13.7711,12.3933,13.9537,14.076,15.4988,14.3002,13.9042,14.4651,10.5195,10.9155,11.6349,12.1717,12.2381,12.6314,10.4767,11.6461,12.1682,12.05,11.8368,11.7591,12.2209,12.2637,12.2866,10.3198,7.8029,7.9711,7.5775,6.3372,7.6634,7.224,7.7151,6.1854
5.837,6.3851,4.2755,6.6579,7.3272,6.9839,6.9005,7.3331,6.3396,7.4877,7.3302,7.1278,7.1082,6.8233,7.199,7.2459,7.3146,7.2267,7.3503,7.1863,6.7661,7.3224,7.2799,7.1585,9.5472,7.182,6.7185,7.2841,7.2855,7.207,7.2492,7.2283,7.7896,7.4274,7.3303,7.0084,7.5102,8.4481,7.4683,7.4511,7.1543,7.58,7.5176,7.4931,7.2907,7.5527,7.6645,6.7984,7.478,7.5824,7.7098,6.5637,6.4398,7.1939,7.1376,7.3408,7.8793,7.6661,7.5602,8.372,7.5835,7.3791,7.3733,8.0051,7.6464,7.6509,7.5462,7.742,7.4977,7.7378,6.173,8.8011,7.6329,7.2279,7.7472,7.8118,7.6492,7.9008,7.2124,8.3445,7.7932,7.7628,8.0759,7.7512,8.0133,8.1337,7.8883,7.3557,8.6116,7.8514,7.9958,7.7709,8.0818,7.7486,7.7688,7.882
4.7624,5.9637,7.0725,6.7152,8.0933,8.3276,7.3068,7.9225,7.6666,8.8318,7.812,6.932,7.2673,6.4276,7.745,8.5628,8.0906,8.9117,8.9299,7.8675,6.2401,6.9463,8.5264,7.596,8.3169,8.7551,10.8489,13.2175,12.067,13.3062,13.0258,13.2204,13.8341,13.0528,10.6509,14.4323,13.6048,15.8952,8.9424,10.9262,9.9735,10.3273,9.9943,11.0544,9.1596,9.8199,8.0253,7.8939,8.234,8.0152,7.0637,5.6265,6.7202,8.5645,7.455,10.4303,9.2983,9.0285,8.4013,9.03,10.1651,9.6791,8.7352,9.6032,8.0663,8.8897,8.9734,9.9582,11.125,9.8739,9.8027,10.8418,10.5778,9.8868,10.2689,10.0277,10.9038,10.3693,7.346,10.6922,9.8713,9.8281,9.1639,8.3742,8.5159,9.9762,10.3316,9.6617,10.9545,10.8096,12.9268,10.1258,10.2571,10.2521,10.3817,9.9688
7.8918,9.8822,7.2625,9.3632,10.2495,8.817,7.5591,8.789,7.6445,7.2933,7.25,7.7005,7.7005,7.7005,7.9778,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.6908,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7019,7.7005,7.7005,7.7005,7.7024,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,7.7004,7.7005,7.7005,7.7005,7.7005,7.7005
7.7005,7.7005,7.7005,7.7005,7.7005,7.7005,8.2728,10.3124,9.7392,10.7951,10.5455,10.8219,10.4919,9.9515,10.1357,10.6241,9.9451,10.6515,10.9001,11.2828,10.3121,10.7093,11.5241,11.4748,11.1162,11.9977,9.3652,11.129,11.9962,12.003,11.6834,11.4822,11.6282,13.0254,11.9377,10.6405,11.5373,13.163,11.525,11.1336,11.3287,7.0841,11.6606,12.6494,11.885,12.7839,12.5303,9.5964,12.0008,13.0506,12.2249,6.7788,8.9945,10.8934,10.5271,11.1237,10.9734,10.8352,10.8414,11.0057,11.7883,10.3135,10.6266,11.6349,11.0028,10.0388,10.2885,11.3556,11.611,11.8468,11.3679,11.9391,12.5576,10.8153,11.8734,11.9318,11.8971,11.5571,9.2239,11.2783,12.121,11.8085,11.4508,11.251,11.8463,12.1676,13.0141,9.9797,12.7292,11.2959,13.8809,12.2946,13.9192,14.4104,14.7112,13.8376
4.1947,4.9804,5.8047,5.4715,6.3005,6.0862,5.9983,5.7231,5.8137,6.5502,6.6471,6.3938,6.8646,6.3937,6.9595,7.0983,6.6421,6.6071,6.8747,6.3926,6.2246,6.7957,6.8654,6.7694,6.5827,6.6831,5.8447,6.7881,6.5265,6.4678,6.7201,6.5662,6.5138,7.1165,6.5382,6.1669,6.7007,6.9553,6.6394,6.8378,6.9366,7.2229,7.0525,7.2378,7.4284,7.3396,7.4575,6.1872,6.4665,7.7493,7.3154,5.2342,5.3417,6.5588,6.5143,6.7639,7.0346,7.0951,6.973,7.1109,7.0714,6.5404,6.9136,7.4101,6.8516,6.6803,6.6123,7.4629,7.0189,7.5921,7.5033,7.3198,7.4195,6.7047,7.434,7.1668,7.5075,7.0996,6.172,7.1077,7.2003,7.1772,6.7546,6.8889,6.9987,7.3083,7.1842,6.4243,6.9553,7.4243,7.4031,5.9865,7.4869,7.4643,7.7633,6.9556
13.0542,15.7327,14.8592,14.4522,14.7728,14.8209,15.8496,15.4989,13.5931,17.8055,16.7047,17.3442,17.0362,16.2801,16.8707,16.6163,16.4534,16.4054,18.2075,17.7623,16.2182,17.2229,17.6445,18.7862,18.0212,18.3701,15.5597,18.5102,18.549,18.7747,17.5133,18.9855,17.3978,17.5136,17.2862,16.5443,17.9545,17.7021,16.5812,16.3395,16.6841,17.2574,18.4082,16.8276,17.1448,16.8133,17.9417,13.7884,16.034,17.3245,18.8841,14.1601,13.3589,15.0497,16.7757,15.2164,16.4368,15.4203,17.2126,16.9916,17.0117,16.3,17.7766,17.205,16.5104,17.2306,16.4655,17.0252,18.2468,17.3714,18.9626,19.8402,19.0683,18.7249,19.4578,20.8902,19.6316,18.6781,16.4137,18.9017,20.3046,17.5154,20.3453,17.8567,19.9087,17.5928,16.8801,18.2838,17.1097,18.3109,17.7772,17.1632,17.5714,16.7102,18.3268,14.9997
8.4133,9.0631,13.4873,10.4407,14.2188,14.6883,9.923,11.0872,5.1251,5.39,5.3556,5.5101,8.5848,10.7423,9.7037,14.6749,6.5299,7.8888,10.7197,10.7811,8.9157,7.292,7.9034,11.2767,7.907,8.0552,4.5471,5.7338,7.1616,8.7408,5.0872,9.5858,6.7282,5.3377,5.4611,4.6713,9.4018,6.847,7.0164,5.664,5.3084,9.906,11.6394,10.3389,8.1893,8.4133,10.7389,7.0513,9.5643,12.314,11.6892,7.0837,9.402,12.3379,10.0431,11.3594,12.0346,11.3131,6.5905,10.7466,10.6199,12.4984,11.7615,11.8919,10.6414,9.4249,12.085,11.4935,11.5945,13.0328,12.8075,14.5959,15.2645,13.921,11.5854,10.4026,9.9038,10.9829,8.5895,10.6166,10.8777,9.9558,9.9112,10.7969,10.9657,9.8755,11.1849,9.2155,10.7535,12.448,12.2513,7.6067,7.9111,8.9929,7.4142,6.3954
10.0639,11.9731,11.9118,7.379,7.7005,7.7005,9.5066,11.798,11.3036,12.5242,12.6952,12.8079,14.0334,12.599,12.4393,13.1817,12.669,13.0111,14.54,12.4817,11.9947,12.4491,13.4208,12.5249,13.3279,12.9773,10.9036,12.5027,12.6108,12.8188,12.6303,12.5659,13.5028,13.0582,13.0047,12.4561,13.617,14.0589,13.0859,13.5256,13.3358,13.3193,13.651,13.6908,13.0955,14.1022,13.3685,11.0636,13.0347,13.6106,13.397,9.2383,10.665,12.6638,12.2002,12.8735,13.2417,13.8164,13.1607,13.5145,13.4074,11.7571,10.2969,11.6596,12.2739,12.0474,13.5936,14.5349,13.8817,13.4647,13.8064,13.5303,14.5098,14.0671,14.3677,13.4398,14.2939,14.0354,11.1749,14.1063,13.33,12.766,14.1737,13.992,13.8406,13.7326,13.718,12.5837,14.2901,15.6594,14.0292,12.7636,13.665,15.2495,15.9729,14.1114
7.3248,9.459,6.6939,8.9289,9.8988,9.5941,9.4723,9.6469,8.9321,10.2454,9.8399,9.9316,9.7221,9.5476,9.889,10.1945,9.9724,10.0743,8.859,9.9363,9.0955,10.0569,10.2139,10.3631,10.3036,10.6152,9.3126,10.4506,10.3001,10.4546,10.3232,10.4834,9.7239,10.8576,10.501,10.006,10.9087,9.113,10.371,10.4507,10.3787,10.4463,10.535,10.3686,10.0423,10.8081,10.3564,9.0469,9.9408,10.2349,10.2145,7.5461,8.3834,8.0084,8.4191,8.4522,9.3837,9.6647,9.5583,9.4828,9.8507,8.669,9.2889,7.8727,9.8456,9.7591,9.9703,10.1631,10.2757,10.0342,10.1489,10.207,10.6121,9.4746,10.2059,10.4254,10.2952,10.5347,9.1957,10.1917,10.184,10.444,10.5472,10.093,10.3923,10.6314,10.3678,9.6753,10.7055,10.4895,10.5513,10.3374,10.5908,10.1681,9.7647,9.9876
7.6312,8.6033,11.4737,10.2214,10.8801,11.093,11.99,11.3827,10.1235,12.2022,12.2884,13.1415,16.2637,13.0252,13.3473,13.4878,12.9307,9.5761,8.4646,12.376,12.7222,13.2251,13.737,16.8787,17.1654,17.7831,16.5837,16.6908,13.0299,19.4386,18.0782,17.7713,17.8084,14.1119,15.3424,16.8316,12.7861,13.2642,12.848,9.049,8.7739,6.4888,7.8327,7.4525,8.3157,8.0426,7.9793,6.3265,6.9835,8.4861,8.7356,6.8161,7.2964,7.6521,7.7365,7.7059,7.8528,7.6527,7.6729,7.734,7.4795,7.5405,7.9066,8.8641,9.6599,8.2225,7.9031,9.0732,8.8779,8.8401,8.3987,9.9742,8.1396,11.5434,8.8181,9.1835,8.6568,10.5538,10.0264,9.4764,9.8105,11.9074,10.1035,8.8662,9.3994,8.703,8.0776,9.0687,7.7858,8.1414,8.4187,6.2806,8.8607,8.4466,8.0129,7.5406
10.2165,8.6617,11.8331,10.5915,12.4496,5.7333,5.7333,5.7333,7.3172,13.483,13.7826,11.1294,13.705,13.6851,14.0211,14.0961,7.9514,13.7871,14.4025,14.0068,13.8598,14.2552,14.3074,14.4713,14.7915,14.8744,14.368,14.5762,14.7538,13.7795,14.6848,14.6737,13.0277,14.0947,9.7083,14.7314,15.1936,15.3764,9.6464,14.8915,12.7688,14.0595,13.7,13.6634,13.8585,13.3785,13.7698,12.3799,9.4691,13.312,13.0935,12.7546,12.3733,12.4917,13.0056,10.9635,11.2215,12.8738,9.6822,13.3227,10.891,12.0281,11.5498,11.6078,11.9265,11.2404,11.863,11.5246,12.3761,11.8715,11.9136,12.0918,12.349,12.3137,12.4784,12.7385,12.3127,12.555,12.076,12.2388,12.4631,11.394,11.9994,12.193,12.5807,12.6687,12.9491,12.1703,12.3905,13.4265,12.7781,11.9354,12.869,12.5807,13.3678,12.9774
